region_name,Station,longitude,latitude,date,time,Twilight,net,mesh (um),net diamter (m),tow depth (m),bottom depth(m),volume (m3),CTD,Polychaeta,Amphipoda,Cirripedia,Cladocera,Copepoda,Cumacea,Anomura,Brachyura,Caridea,Pleocyemata,Euphausiacea,Isopoda,Mysida,Ostracoda,Bryozoa,Chaetognatha,Anthozoa,Hydromedusa,Siphonophora,Scyphozoa,Ctenophora,Echinodermata,Bivalva,Cephalopoda,Gastropoda,Pteropoda,Nemertea,Phoronida,Pisces,Platyhelminthes,Protozoa,Sipuncula,Appendicularia,Thaliacea,Animalia
Southern Vancouver Island Shelf (Stations B and D),25,-125.187,48.112,18/06/1985,11:55,Daylight,Bongo VNH,236,0.56,120,125,30.08,25,0,0.07181,0,0,36.91137,0,0,0,0,0.25851,0.13298,0,0,0,0,4.28844,0,0.03657,0.19481,0,0,0,0,0,0,0.3617,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),26,-125.252,48.488,18/06/1985,15:47,Daylight,Bongo VNH,236,0.56,51,153,20.52,26,0,9.61871,0,0,46.50684,0,0,0,0,0.36316,1.84679,0,0,0,0,4.89727,0,1.12573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),26,-125.252,48.488,18/06/1985,15:57,Daylight,Bongo VNH,236,0.56,150,153,36.09,26,0,6.666,0,0,42.56524,0,0,0,0,0.39501,1.9038,0,0,0,0,20.336,0,0.05265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),27,-125.143,48.25,19/06/1985,12:50,Daylight,Bongo VNH,236,0.56,51,125,16.63,27,0,0,0,0,44.72822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),31,-125.142,48.067,19/06/1985,16:20,Daylight,Bongo VNH,236,0.58,50,135,8.81,31,0,1.47106,0,0,156.78257,0,0,0,0,0.07355,1.2168,0,0,0,0,11.37321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),31,-125.142,48.067,19/06/1985,16:31,Daylight,Bongo VNH,236,0.58,125,135,22.88,31,0,1.81538,0,0,94.0611,0,0,0,0,0.05664,0.50525,0,0,0,0,11.12508,0,0.08304,0.25612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),32,-125.11,48.205,19/06/1985,18:00,Daylight,Bongo VNH,236,0.58,50,123,8.83,32,0,3.72548,0,0,80.19222,0,0,0,0,0.33024,1.45322,0,0,0,0,7.8308,0,0,0,0,0,0,0,0,0,1.23216,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),32,-125.11,48.205,19/06/1985,18:05,Daylight,Bongo VNH,236,0.58,120,123,21.2,32,0,0,0,0,63.59282,0,0,0,0,0.12226,0.78189,0,0,0,0,10.63207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),33,-125.197,48.323,19/06/1985,21:05,Daylight,Bongo VNH,236,0.58,50,189,8.83,33,0,0.24462,0.28992,0,269.65235,0,0,0,0,0.18347,2.57032,0,0,0,0,13.65753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),33,-125.197,48.323,19/06/1985,21:20,Daylight,Bongo VNH,236,0.58,150,189,26.51,33,0,1.32237,0.09657,0,55.14679,0,0,0,0,0.08555,1.7868,0,0,0,0,9.35481,0,0.07167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.298,48.448,24/06/1985,13:55,Daylight,Bongo VNH,236,0.56,50,150,9.38,,0,0,1.63753,0,48.81057,0,0,0,0,1.29253,16.23539,0,0,0,0,10.95149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13646,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.298,48.448,24/06/1985,14:05,Daylight,Bongo VNH,236,0.56,148,150,42.48,,0,0.05085,0.48211,0.01507,40.86297,0,0,0,0,0.15254,14.90791,0,0,0,0,7.96695,0,0.54379,0,0,0,0,0,0,0,0.25612,0,0,0,0,0,0,0.03013,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.278,48.41,24/06/1985,22:45,Daylight,Bongo VNH,236,0.56,50,150,15.22,,0,12.19343,0.5046,0,35.61045,0,0,0,0,0.61735,12.93483,0,0,0,0,14.59054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04205,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.298,48.448,24/06/1985,22:55,Daylight,Bongo VNH,236,0.56,111,150,33.98,,0,15.0498,0,0,41.86504,0,0,0,0,0.5721,22.85309,0,0,0,0,8.23573,0,0.05592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.27,48.363,25/06/1985,2:10,Night,Bongo VNH,236,0.56,49,180,9.56,,0,0,1.07113,0,30.0754,0,0,0,0,0.47448,27.67698,0,0,0,0,10.36235,0,0,0,0,0,0,0,0,0,0.56904,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.27,48.363,25/06/1985,2:15,Night,Bongo VNH,236,0.56,175,180,36.82,,0,0.58664,0.48669,0,26.04007,0,0,0,0,0.29039,31.03378,0.66051,0,0,0,13.1584,0,0,0,0,0,0,0,0,0,0.14775,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),LA05,-125.265,48.328,25/06/1985,4:40,Daylight,Bongo VNH,236,0.56,50,170,12.74,,0,0.41978,0,0,7.24661,0,0.02221,0.0934,0.17802,0,8.39938,0,0,0,0,6.16759,0,0,0.04969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),LA05,-125.265,48.328,25/06/1985,4:50,Daylight,Bongo VNH,236,0.56,165,170,38.23,,0,1.25598,0,0,47.94762,0,0,0.30397,0.09323,0,6.03432,0,0,0,0,6.21577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),LA05,-125.268,48.272,25/06/1985,12:25,Daylight,Bongo VNH,236,0.56,50,155,12.74,,0,1.29105,0,0,15.26968,0,0,0.10839,0,0,2.32841,0,0,0,0,4.08242,0,0,0,0,0,0.0422,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),LA05,-125.268,48.272,25/06/1985,12:40,Daylight,Bongo VNH,236,0.56,150,155,34.69,,0,0.56039,0.0369,0,10.62424,0,0,0.01534,0.23742,0,2.82537,0,0,0,0,8.35157,0,0.6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA05,-125.157,48.208,25/06/1985,22:30,Daylight,Bongo VNH,236,0.56,50,100,12,,0,0.9,0.21333,0,17.0181,0,0,0.06508,0.351,0,11.06533,0,0,0,0,4.18658,0,1.925,0,0,0.425,0.0448,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA05,-125.157,48.208,25/06/1985,22:45,Daylight,Bongo VNH,236,0.56,95,100,17,,0,0.88941,1.80706,0,52.31699,0,0,0.82341,0.93388,0,33.708,0,0,0,0,10.33576,0,6.98353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA05,-125.135,48.19,26/06/1985,1:10,Night,Bongo VNH,236,0.56,50,120,8.14,,0,4.83735,8.8059,0,96.7174,0,0,0.13489,0.35823,0,20.1769,0,0,0,0,12.46978,0,25.93612,0,0,0,0,0,0,0,0,0,0,1.43243,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA05,-125.135,48.19,26/06/1985,1:20,Night,Bongo VNH,236,0.56,115,120,23.36,,0,0.09247,0,0,22.39944,0,0,0.14101,0.38836,0,36.30975,0,0,0,0,4.77869,0,6.92209,0,0,0,0.04603,0,0,0,0.46575,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA05,-125.122,48.17,26/06/1985,4:40,Daylight,Bongo VNH,236,0.56,50,220,8.85,,0,0.24407,1.73559,0,29.17361,0,0,0.14452,0.25627,0,16.48858,0,0,0,0,7.57898,0,5.22034,0,0,0,0,0,0,0,0.61469,0,0,1.31751,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA05,-125.122,48.17,26/06/1985,4:55,Daylight,Bongo VNH,236,0.56,210,220,46.02,,0.12238,1.71126,0.55628,0,23.16973,0,0.00615,0.05632,0.09857,0,23.29752,0,0,0,0,5.46174,0,3.01173,0.02751,0,0,0,0,0,0.04784,0,0,0,0.25337,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA05,-125.083,48.083,26/06/1985,16:35,Daylight,Bongo VNH,236,0.56,50,130,9.2,,0,0,0.55652,0,71.6599,0,0,0.20054,0.03522,0,30.23826,0,0,0,0,6.07445,0,2.51087,0,0,0,0,0,0,0,2.36522,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA05,-125.083,48.083,26/06/1985,16:50,Daylight,Bongo VNH,236,0.56,128,130,33.63,,0.08373,0.31592,0.15225,0,17.45162,0,0,0.06429,0.03854,0,38.02272,0,0,0,0,3.30698,0,0.74339,0,0,0,0.12789,0,0,0.03273,0.32352,0,0,0,0,0,0,0,0,0
Washington/Oregon Shelf,DRIFT,-124.912,48.013,26/06/1985,21:20,Daylight,Bongo VNH,236,0.56,68,70,19.12,,0,3.93702,0.53556,0,72.40926,0,0,0.19122,0.06778,0,83.41945,0,0,0,0,1.42014,0,3.62448,0.06621,0,0,0,0,0,0.05757,0.56904,0,0,0,0,0,0,0,0,0
Washington/Oregon Shelf,DRIFT,-124.945,48.035,27/06/1985,0:25,Night,Bongo VNH,236,0.56,50,85,9,,0,0.24,0.56889,0,64.18524,0,0,0.17733,0,0,8.7991,0,0,0,0,3.14378,0,8.26666,0,0,0,0.13156,0,0,0.12231,0,0,0,1.29556,0,0,0,0,0,0
Washington/Oregon Shelf,DRIFT,-124.945,48.035,27/06/1985,0:36,Night,Bongo VNH,236,0.56,79,85,14.46,,0.09737,1.04896,0.35408,0,58.18487,0,0,0.14246,0.02241,0,32.11175,0,0,0,0,2.38417,0,3.32642,0,0,0,0.07436,0,0,0.07613,1.50484,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),B3,-125.653,48.851,08/07/1985,8:35,Daylight,Bongo VNH,236,0.56,40,45,12.5,,2.73032,0,7.3728,0.2048,101.03539,0,0,0.39752,0.20736,0,4.47936,0,0,0,0,0.10384,0,0,0.90576,0,0.408,0,0.01229,0,0,0,0,0,0.9328,0,0,0,2.048,0,0
Southern Vancouver Island Shelf (Stations B and D),B5,-125.771,48.677,08/07/1985,13:00,Daylight,Bongo VNH,236,0.56,60,90,12.1,,0,0,0.42314,0.05289,16.77332,0,0,0.04397,0.02678,0,1.14248,0,0,0,0,0.75934,0,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,0.42314,0,0
Southern Vancouver Island Shelf (Stations B and D),B6,-125.9,48.608,08/07/1985,13:45,Daylight,Bongo VNH,236,0.56,85,95,23.5,,0,2.58179,1.30723,0,46.69985,0,0,0.93941,0.01379,0.01379,1.25379,0,0,0,0,1.9542,0,0,0,0,0,0,0,0,0,0,0,0,0.49617,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),A1,-126.118,48.491,08/07/1985,16:00,Daylight,Bongo VNH,236,0.56,185,200,45.82,,0,1.08424,0,0,53.60763,0,0,0.00618,0,0,0.09058,0,0,0,0,2.40485,0,0.04147,0.07776,0,0,0,0,0,0,2.84941,0,0,0.25447,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),A3,-126.263,48.412,08/07/1985,17:31,Daylight,Bongo VNH,236,0.58,260,400,55.7,,0.14191,2.0958,0,0,15.15283,0,0,0,0,0,0.18851,0,0,0.2298,0,2.9688,0,6.06428,0,0,0,0,0,0,0,0.69802,0,0,0,0,0,0,0.02298,0,0
Southern Vancouver Island Offshore,A4,-126.667,48.25,08/07/1985,22:15,Daylight,Bongo VNH,236,0.56,250,2000,50.6,,0.28933,0.11874,0,0,13.19221,0,0,0,0,0,1.67952,0,0,1.01186,0,2.46241,0,0.72293,0.19874,0,0,0,0,0,0,1.0751,0,0,108.22371,0,0,0,0.37945,0.03336,0
Southern Vancouver Island Shelf (Stations B and D),B2,-125.367,48.748,09/07/1985,19:40,Daylight,Bongo VNH,236,0.56,90,95,18.3,,0,0.94426,0,0,15.67756,0,0.01361,0.06825,0,0,0.93727,0,0,0,0,0.08197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),B4,-125.453,48.687,09/07/1985,20:35,Daylight,Bongo VNH,236,0.56,100,110,15.8,,0,0,0.32405,0,44.44426,0,0.01576,0.03367,2.24785,0,9.01886,0,0,0,0,0.17139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.255,48.482,10/07/1985,14:50,Daylight,Bongo VNH,236,0.56,146,150,31.5,,0,0.13714,0,0,72.5292,0,0.00898,0.07654,0.26388,0,1.03396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C2,-125.13,48.423,10/07/1985,15:40,Daylight,Bongo VNH,236,0.56,125,135,20.5,,0,3.45404,0.24976,0,90.00169,0,0,0.15571,0.06322,0,8.01854,0,0,0,0,10.45971,0,0,0,0,0,0,0,0,0,0.53073,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C3,-125.347,48.391,10/07/1985,19:00,Daylight,Bongo VNH,236,0.56,110,120,18.3,,0,2.59672,0,0,74.54429,0,0,0.04454,0,0,6.75431,0,0,0,0,0.08831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),LA01,-124.728,48.487,11/07/1985,0:45,Night,Bongo VNH,236,0.56,250,264,36.7,,0,0.37613,0.20926,0,57.84068,0,0.01542,0.08883,0.55141,0,0.66148,0,0,0,0,0.90163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.255,48.482,11/08/1985,9:42,Daylight,Bongo VNH,236,0.56,146,150,32.1,4,0,1.48037,0.1595,0,37.29701,0,0,0,0,0,1.57083,0.01315,0.03944,0,0,11.55863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C3,-125.347,48.391,11/08/1985,11:00,Daylight,Bongo VNH,236,0.56,113,120,24.9,5,0,8.24097,0,0,18.94727,0.01301,0,0,0.10622,0,0.75671,0,0,0,0,20.26505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),B2,-125.367,48.748,12/08/1985,7:30,Daylight,Bongo VNH,236,0.56,82,100,18.1,10,0,0,7.0011,0,10.39276,0,0,0.14144,0.0537,0,0.41105,0,0,0.53039,0,2.65801,0,0,0.14812,0,0,0,0,0,0,0,0,0,0.03536,0,0,0,0.01768,0,0
Southern Vancouver Island Offshore,A4,-126.667,48.25,13/08/1985,1:30,Night,Bongo VNH,236,0.56,228,2000,50.4,24,0.97103,2.42103,0,0,18.32509,0,0,0,0.07341,0,2.07872,0,0,1.77778,0,6.451,0,9.94008,0.23254,0,0,0,0.00152,0.38095,0,0.90635,0,0,4.22619,0,0,0,0,0.13397,0
Southern Vancouver Island Shelf (Stations B and D),A3,-126.263,48.412,13/08/1985,5:50,Daylight,Bongo VNH,236,0.56,228,900,50.4,26,2.08778,4.61349,0.05079,0,15.11358,0,0,0,0.22024,0,2.13223,0,0,1.14286,0,6.7419,0,1.54365,0.75071,0,0,0,0,0,0,0.98731,0,0,1.69048,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),A2,-126.063,48.378,13/08/1985,7:45,Daylight,Bongo VNH,236,0.56,228,400,50.4,27,3.77778,2.36254,0.05079,0,7.0885,0,0,0,0,0,0.58531,0,0,0.19048,0,5.73949,0,1.33413,0.31722,0,0,0,0,0.19048,0,0.10794,0,0,0,0,0,0,0.04064,0,0
Southern Vancouver Island Shelf (Stations B and D),A1,-126.118,48.491,13/08/1985,9:15,Daylight,Bongo VNH,236,0.56,228,238,50.4,28,0,1.45714,0,0,21.42908,0,0,0.35937,0,0,0.20309,0,0,0.12698,0,4.80913,0,0.66706,0.10048,0,0,0,0,0,0,0.13889,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),B5,-125.771,48.677,13/08/1985,12:13,Daylight,Bongo VNH,236,0.56,58,90,12.8,,0,0.3375,0.2,0,5.25413,0,0,0,0,0,0.34938,0,0,0,0,0.80485,0,0,0.22891,0,0,0,0.00075,0,0.00325,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C2,-125.13,48.423,21/10/1985,13:45,Daylight,Bongo VNH,236,0.58,106,115,18.3,,0,0,0,0,31.66447,0,0,0,0,0,3.1341,0,0,0,0,0.88743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.255,48.483,21/10/1985,15:25,Daylight,Bongo VNH,236,0.58,130,150,21.3,,0,0,0,0,2.38017,0,0,0,0,0,0.78498,0,0,0,0,0.16075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),B5,-125.771,48.677,21/10/1985,19:30,Daylight,Bongo VNH,236,0.58,63,90,11.2,,0.03009,1.73572,0,0,17.18628,0,0,0,0.02893,0,4.25626,0,1.09714,0,0,0.81804,0,0,0,0,0.79929,0.096,0,0,0,0.48571,0,0,10.28571,0,0,0,0.34286,0,0
Southern Vancouver Island Shelf (Stations B and D),B3,-125.653,48.851,21/10/1985,21:00,Night,Bongo VNH,236,0.58,42,45,17.5,,0.09246,2.12114,4.82743,0.10971,7.54828,0,0,0.29257,0.03703,0,0.44983,0,0,0,0,0.87497,0,0.21714,0.49589,0,0.14354,0.06144,0,0,0,0.93257,0,0,0,0,0.03657,0,1.07291,1.45714,0
Southern Vancouver Island Offshore,A4,-126.667,48.25,22/10/1985,8:30,Daylight,Bongo VNH,236,0.58,227,2000,41.7,,0.61429,2.0139,0.06139,0,14.63935,0,0,0,0.21343,0.04556,6.06953,0,0,0.76739,0,4.46921,0,2.9693,0.34111,0,0.16787,0,0,0,0,0.18225,0,0,0,0,0,0,0.0307,9.22244,0
Southern Vancouver Island Shelf (Stations B and D),A1,-126.118,48.491,22/10/1985,12:15,Daylight,Bongo VNH,236,0.58,199,200,16.6,,0.53446,2.04409,0.03855,0,3.50234,0,0,0,0,0,0.13108,0,0,0.28916,0,0.21904,0,0.66386,0.03813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04193,0.25422,0
Southern Vancouver Island Shelf (Stations B and D),A1,-126.118,48.491,25/11/1985,15:42,Daylight,Bongo VNH,236,0.58,200,200,33.3,,0.01321,0.45676,0,0,0.52611,0,0,0,0,0,0.12854,0.09129,0,0.04805,0,0.24174,0,0.11411,0,0,0,0,0.00014,0,0,0.06126,0,0,0,0,0,0,0,2.25225,0
Southern Vancouver Island Shelf (Station C),C1,-125.255,48.482,26/11/1985,14:17,Daylight,Bongo VNH,236,0.58,140,150,23.3,,0,1.58686,0.02747,0,1.71275,0,0,0,0,0,0.05365,0,0,0,0,0.76223,0,0,0.09828,0,0,0,0.00082,0,0,0.29185,0,0,0,0,0,0,0.29597,3.28326,0
Southern Vancouver Island Shelf (Station C),C2,-125.13,48.423,26/11/1985,15:19,Daylight,Bongo VNH,236,0.58,101,115,16.8,,0.04095,0.18631,0,0,1.69276,0,0,0,0,0,0.32381,0,0,0,0,1.32844,0,0.71429,0.03768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17285,0.625,0
Southern Vancouver Island Shelf (Station C),C2,-125.13,48.423,04/02/1986,12:00,Daylight,Bongo VNH,236,0.56,100,115,22,,0,0,0,0,12.12101,0,0,0,0.02945,0,0,0,0,0,0,1.40801,0,0,0,0,0,0,0.00349,0,0.12102,5.04636,0,0,0,0,0,0,0.068,0,0
Southern Vancouver Island Shelf (Station C),C1,-125.255,48.482,04/02/1986,13:20,Daylight,Bongo VNH,236,0.56,140,150,30.8,,0,0,0,0,14.23046,0,0,0,0,0,0,0,0,0,0,2.72806,0,0,0,0,0,0,0.00997,0,0.14047,0.35325,0,0,0,0,0,0,0.94441,0,0
Southern Vancouver Island Shelf (Stations B and D),B2,-125.367,48.748,05/02/1986,13:40,Daylight,Bongo VNH,236,0.56,95,100,20.9,,0.45455,0.10335,0,0,13.40204,0,0,0,0.0155,0,0.02871,0,0.03828,0,0,1.06287,0,1.70526,0,0,0.24804,0,0.06798,0,0.09554,0,0,0,2.78947,0,0,0,0.71693,0,0
Southern Vancouver Island Shelf (Stations B and D),B4,-125.452,48.687,05/02/1986,14:40,Daylight,Bongo VNH,236,0.56,169,170,37.2,,0,1.05291,0,0,19.28807,0,0,0,0,0,0.25806,0,0,0,0,2.56388,0,0,0,0,0.27011,0,0.01239,0,0.08052,0,0,0,8.09516,0,0,0,0.48172,0,0
Southern Vancouver Island Shelf (Stations B and D),B3,-125.653,48.851,05/02/1986,16:05,Daylight,Bongo VNH,236,0.56,45,45,9.9,22,0.03404,0.21818,0,0,16.13964,0,0,0,0,0,1.02222,0,0,0,0,1.3699,0,1.89596,0,0,0.25374,0,0.01939,0,0.16808,0.54949,0,0,3.53333,0,0,0,1.83596,0,0
Southern Vancouver Island Shelf (Stations B and D),B5,-125.771,48.677,05/02/1986,20:20,Night,Bongo VNH,236,0.56,100,110,22,24,0,1.57091,0,0,27.00383,0,0,0,0,0,3.76182,0,0.06513,0,0,1.71019,0,1.29545,0,0,0,0,0.00349,0,0.15593,0,0,0,2.65,0,0,0,0.45164,0,0
Southern Vancouver Island Shelf (Stations B and D),B6,-125.9,48.608,05/02/1986,22:00,Night,Bongo VNH,236,0.56,80,95,17.8,25,0,0.37191,0,0,27.23387,0,0,0,1.07865,0,0.51056,0,0,0,0,5.0945,0,0,0,0,0.35281,0,0,0,0.02804,0,0,0,3.27528,0,0,0,1.58113,0,0
Southern Vancouver Island Shelf (Stations B and D),A1,-126.135,48.477,06/02/1986,1:18,Night,Bongo VNH,236,0.56,220,240,48.4,27,0.09934,1.75351,0,0,16.11884,0,0,0,0,0,6.2874,0,0,0,0,1.9523,0,0.27479,0,0,0,0,0,0,0.00344,0.2971,0,0,0,0,0,0,0.02645,0,0
Southern Vancouver Island Shelf (Stations B and D),A2,-126.068,48.373,06/02/1986,2:15,Night,Bongo VNH,236,0.56,250,400,55,,0,0.03927,0,0,11.0938,0,0,0,0.00589,0,0.76229,0,0.02364,0,0,1.0532,0,0.06909,0,0,0,0,0,0,0,0.04945,0,0,0.212,0,0,0,0.02327,0,0
Southern Vancouver Island Shelf (Stations B and D),A3,-126.263,48.412,06/02/1986,3:25,Night,Bongo VNH,236,0.56,250,900,55,28,0.068,0.2868,0,0,8.48241,0,0,0,0.06727,0,1.81652,0,0,0.29091,0,0.70113,0,0.63818,0.02302,0,0.09425,0,0,0,0,0,0,0,0,0,0,0,0.05251,0,0
Southern Vancouver Island Offshore,A4,-126.667,48.25,06/02/1986,8:30,Daylight,Bongo VNH,236,0.56,250,2000,55,,0.00618,0.4354,0,0,8.10517,0,0,0,0,0.01455,0.64445,0,0,0.23273,0,2.00622,0,0.24473,0.21309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10909,0,0
Southern Vancouver Island Shelf (Station C),C3,-125.347,48.39,08/02/1986,2:00,Night,Bongo VNH,236,0.56,115,120,25.3,,0.16696,0,0,0,7.92867,0,0,0,0.02561,0,0.11763,0,0,0,0,0.24228,0,0,0,0,0,0,0,0,0.03946,0.64506,0,0,1.84348,0,0,0,1.13201,0,0
Southern Vancouver Island Shelf (Stations B and D),B2,-125.367,48.748,26/02/1986,10:30,Daylight,Bongo VNH,253,0.58,100,120,21.3,5,0,0.02225,0,0,20.56702,0,0,0.9615,0.01811,0,0.05408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),B5,-125.771,48.677,26/02/1986,14:30,Daylight,Bongo VNH,253,0.58,64,90,13.6,9,0,0,0,0,16.99665,0,0,0,0,0,0.06353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),B3,-125.653,48.852,26/02/1986,18:30,Daylight,Bongo VNH,253,0.58,42,45,21.3,13,0,0,0,0,3.36608,0,0,0.12019,0.00216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Vancouver Island Shelf (Stations B and D),B6,-125.9,48.608,01/03/1986,10:25,Daylight,Bongo VNH,253,0.58,82,95,17.5,14,0.3552,0.43337,0,0,36.26347,0,0,0.36571,0,0,0.12434,0,0,0,0,1.27611,0,0,0,0,6.43657,0,0,0,0,2.26514,0,0,0,0,0,0,3.22286,0,0
Southern Vancouver Island Shelf (Stations B and D),A1,-126.135,48.493,01/03/1986,12:20,Daylight,Bongo VNH,253,0.58,220,230,46.8,16,0.07265,0.09231,0,0,13.30792,0,0,0,0,0,0.10217,0,0.02778,0.41026,0,3.61555,0,0.15,0,0,0,0,0,0,0,0.40342,0,0,1.47992,0,0,0,0.2141,0,0
Southern Vancouver Island Shelf (Stations B and D),A2,-126.068,48.373,01/03/1986,14:20,Daylight,Bongo VNH,253,0.58,200,400,42.5,17,0.00793,0,0,0,7.60375,0,0,0,0,0,0.43887,0,0,0.60235,0,2.09543,0,0.04471,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0.06236,0.00824,0
Southern Vancouver Island Shelf (Stations B and D),A2,-126.068,48.373,01/03/1986,15:40,Daylight,Bongo VNH,253,0.58,370,400,78.6,,0.12977,0.50725,0,0,7.5509,0,0,0,0.19924,0,0.70918,0,0,0.61069,0,3.87981,0,0.43511,0.23171,0,0,0,0,0,0,0.20763,0,0,0,0,0,0,0.05547,0.02328,0
Southern Vancouver Island Shelf (Stations B and D),A3,-126.263,48.412,01/03/1986,17:20,Daylight,Bongo VNH,253,0.58,200,900,42.5,18,0.08,0.05082,0.01882,0,3.02826,0,0,0,0,0,2.04658,0,0,0.15059,0,1.3136,0,0.75765,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0.02753,0.012,0
Southern Vancouver Island Shelf (Stations B and D),A3,-126.263,48.412,01/03/1986,17:35,Daylight,Bongo VNH,253,0.56,700,900,148.8,,0.00685,0.1121,0.01075,0,2.16297,0,0,0,0,0,1.20733,0,0.03484,0.09677,0,0.45203,0,0.09086,0,0,0,0,0,0,0,0.07312,0,0,0,0,0,0,0.00108,0.01351,0
Southern Vancouver Island Shelf (Stations B and D),LC11,-126.445,48.317,02/03/1986,12:00,Daylight,Bongo ONH,253,0.56,200,1470,162,19,0.01679,0.10667,0,0,2.33456,0,0,0,0,0,0.06615,0,0.13827,0.01975,0.00051,0.3689,0,0,0.01563,0,0,0,0,0,0,0.28099,0,0,0,0,0,0,0.03778,0.00648,0
